_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,farg_secim,farg_secim:confidence,hata,orig__golden,arg0,arg1,arg2,arg3,arg4,ex0,ex1,ex2,farg,farg_secim_gold,farg_secim_gold_reason,pred,pred_no,senseid,sent,sid
853878313,false,finalized,3,12/29/2015 18:05:09,"Nerede (mahallede, konuşmasında, hayalinde)",0.6623,"

","",onayan,onanan,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Makaleniz onandı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: onandı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>onanan</b>: Makaleniz<br>,N.A,N.A,dünyasında,"","",ona,1,1,"İkincisi , big bang bilim dünyasında yaygın olarak onanan değil yaygın olarak propagandası yapılan bir senaryodur . ",923
853878314,false,finalized,3,12/31/2015 19:18:02,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",0.3598,"

","",onayan,onanan,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Makaleniz onandı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: onandı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>onanan</b>: Makaleniz<br>,N.A,N.A,olarak,"","",ona,1,1,"İkincisi , big bang bilim dünyasında yaygın olarak onanan değil yaygın olarak propagandası yapılan bir senaryodur . ",923
853878315,false,finalized,3,12/30/2015 13:39:03,yapılan,1.0,"

","",yapan,yapılan,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yapılan</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,bang,"","",yap,1,1,"İkincisi , big bang bilim dünyasında yaygın olarak onanan değil yaygın olarak propagandası yapılan bir senaryodur . ",923
853878316,false,finalized,3,12/29/2015 19:34:50,yapılan,0.3439,"

","",yapan,yapılan,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yapılan</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,olarak,"","",yap,1,1,"İkincisi , big bang bilim dünyasında yaygın olarak onanan değil yaygın olarak propagandası yapılan bir senaryodur . ",923
853878317,false,finalized,3,12/30/2015 17:33:53,yapılan,1.0,"

","",yapan,yapılan,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yapılan</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,propagandası,"","",yap,1,1,"İkincisi , big bang bilim dünyasında yaygın olarak onanan değil yaygın olarak propagandası yapılan bir senaryodur . ",923
853878318,false,finalized,3,12/29/2015 15:04:08,yapan,1.0,"

","",yapan,yapılan,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yapılan</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,yer,"","",yap,1,1,Bağımlılık yapan bir yer bu Erkekler Parkı . ,924
853878319,false,finalized,3,12/31/2015 13:30:11,yapılan,1.0,"

","",yapan,yapılan,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yapılan</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,Bağımlılık,"","",yap,1,1,Bağımlılık yapan bir yer bu Erkekler Parkı . ,924
853878320,false,finalized,3,12/31/2015 08:10:41,yapan,1.0,"

","",yapan,yapılan,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yapılan</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,Parkı,"","",yap,1,1,Bağımlılık yapan bir yer bu Erkekler Parkı . ,924
853878321,false,finalized,3,12/30/2015 18:01:08,"Nedeni ya da kaynağı (yüzünden, onun için, dağdan vb)",1.0,"

","",bırakan,bırakılan,N.A,N.A,N.A,N.A,N.A,N.A,mi,"","",et,1,20,Bu yüzden mi terk ettin evini . ,925
853878322,false,finalized,3,12/31/2015 15:15:46,"Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )",0.3561,"

","",bırakan,bırakılan,N.A,N.A,N.A,N.A,N.A,N.A,terk,"","",et,1,20,Bu yüzden mi terk ettin evini . ,925
853878323,false,finalized,3,12/31/2015 12:54:33,bırakılan,1.0,"

","",bırakan,bırakılan,N.A,N.A,N.A,N.A,N.A,N.A,evini,"","",et,1,20,Bu yüzden mi terk ettin evini . ,925
853878324,false,finalized,3,1/2/2016 10:01:22,"Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)",0.7091,"

","",N.A,eskiyen şey/kişi,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Yerde değerli ama artık eskimiş bir halı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: eskimiş<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Cümle başındaki Bağlaç (Ayrıca, Fakat, Buna rağmen vb.) ya da Seslenme (Allahım, duy sesimi)</b>: ama<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>eskiyen şey/kişi</b>: bir halı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)</b>: artık<br>",N.A,N.A,belki,"","",eski,1,1,Kitaplar eskimemişti belki . ,926
853878325,false,finalized,3,12/30/2015 16:42:06,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",1.0,"

","",anlayan kişi,anladığı kişi/şey,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kabul etmeyeceğini ben daha o gün anlamıştım.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>anladığı kişi/şey</b>: Kabul etmeyeceğini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>anlayan kişi</b>: ben<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)</b>: daha o gün<br>",N.A,N.A,oturuşta,"","",anla,1,1,İlk oturuşta anlarım bunu . ,927
853878326,false,finalized,3,12/30/2015 13:39:03,anladığı kişi/şey,1.0,"

","",anlayan kişi,anladığı kişi/şey,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kabul etmeyeceğini ben daha o gün anlamıştım.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>anladığı kişi/şey</b>: Kabul etmeyeceğini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>anlayan kişi</b>: ben<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)</b>: daha o gün<br>",N.A,N.A,bunu,"","",anla,1,1,İlk oturuşta anlarım bunu . ,927
853878327,false,finalized,3,1/2/2016 20:58:44,merak eden,1.0,"

","",merak eden,merak edilen,N.A,N.A,N.A,N.A,N.A,N.A,kimse,"","",et,1,41,Ve hiç kimse benim eşyamla ilgili düşüncelerimi de merak etmiyordur kuşkusuz ... ,928
853878328,false,finalized,3,12/29/2015 16:32:17,merak edilen,1.0,"

","",merak eden,merak edilen,N.A,N.A,N.A,N.A,N.A,N.A,düşüncelerimi,"","",et,1,41,Ve hiç kimse benim eşyamla ilgili düşüncelerimi de merak etmiyordur kuşkusuz ... ,928
853878329,false,finalized,3,1/2/2016 12:06:12,getiren kişi/şey,1.0,"

","",getiren kişi/şey,getirilen kişi/şey,N.A,N.A,nereye getirildiği,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Dün bir deri bir kemik halinde eve getirip bırakmışlar.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: getirip<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)</b>: Dün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)</b>: bir deri bir kemik halinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye getirildiği</b>: eve<br>",N.A,N.A,Abim,"","",getir,1,1,"Abim yiyecek bir şeyler getirmiştir , herhalde . ",929
853878330,false,finalized,3,12/30/2015 22:50:18,getirilen kişi/şey,1.0,"

","",getiren kişi/şey,getirilen kişi/şey,N.A,N.A,nereye getirildiği,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Dün bir deri bir kemik halinde eve getirip bırakmışlar.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: getirip<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)</b>: Dün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)</b>: bir deri bir kemik halinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye getirildiği</b>: eve<br>",N.A,N.A,şeyler,"","",getir,1,1,"Abim yiyecek bir şeyler getirmiştir , herhalde . ",929
853878331,false,finalized,3,12/30/2015 23:14:37,"Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)",1.0,"

","",getiren kişi/şey,getirilen kişi/şey,N.A,N.A,nereye getirildiği,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Dün bir deri bir kemik halinde eve getirip bırakmışlar.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: getirip<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)</b>: Dün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)</b>: bir deri bir kemik halinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye getirildiği</b>: eve<br>",N.A,N.A,herhalde,"","",getir,1,1,"Abim yiyecek bir şeyler getirmiştir , herhalde . ",929
853878332,false,finalized,3,12/29/2015 17:02:44,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",1.0,"

","",bakan kişi,bakılan şey,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Hangi resmime baksam ben değilim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: baksam<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>bakılan şey</b>: Hangi resmime<br>,N.A,N.A,Dönüp,"","",bak,1,1,Dönüp baktı bana . ,930
853878333,false,finalized,3,1/1/2016 22:58:49,bakılan şey,1.0,"

","",bakan kişi,bakılan şey,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Hangi resmime baksam ben değilim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: baksam<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>bakılan şey</b>: Hangi resmime<br>,N.A,N.A,bana,"","",bak,1,1,Dönüp baktı bana . ,930
853878334,false,finalized,3,12/31/2015 23:22:02,"Nerede (mahallede, konuşmasında, hayalinde)",0.6093,"

","",N.A,oturan,nereye oturduğu,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Şöyle geç, koltuğa otur.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: otur<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye oturduğu</b>: koltuğa<br>",N.A,N.A,Sınıfta,"","",otur,1,1,Sınıfta en arka sırada otururdu Ramiz . ,931
853878335,false,finalized,3,12/30/2015 16:43:36,nereye oturduğu,0.6705,"

","",N.A,oturan,nereye oturduğu,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Şöyle geç, koltuğa otur.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: otur<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye oturduğu</b>: koltuğa<br>",N.A,N.A,sırada,"","",otur,1,1,Sınıfta en arka sırada otururdu Ramiz . ,931
853878336,false,finalized,3,12/30/2015 13:07:31,oturan,1.0,"

","",N.A,oturan,nereye oturduğu,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Şöyle geç, koltuğa otur.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: otur<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye oturduğu</b>: koltuğa<br>",N.A,N.A,Ramiz,"","",otur,1,1,Sınıfta en arka sırada otururdu Ramiz . ,931
853878337,false,finalized,3,1/2/2016 09:55:50,durdurulan iş,1.0,"

","",duran,durdurulan iş,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kes bana bakmayı</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: Kes<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>durdurulan iş</b>: bana bakmayı<br>,N.A,N.A,bu,"","",kes,1,5,"Ama hastalık bu , şıp diye kesilmemiş . ",932
853878338,false,finalized,3,12/29/2015 19:19:25,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",0.6823,"

","",duran,durdurulan iş,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kes bana bakmayı</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: Kes<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>durdurulan iş</b>: bana bakmayı<br>,N.A,N.A,şıp,"","",kes,1,5,"Ama hastalık bu , şıp diye kesilmemiş . ",932
853878339,false,finalized,3,12/29/2015 22:20:00,nereye koştuğu,1.0,"

","",koşan,N.A,N.A,N.A,nereye koştuğu,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kollarını açmş ona koşuyordu.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: koşuyordu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)</b>: Kollarını açmş<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye koştuğu</b>: ona<br>",N.A,N.A,Babasına,"","",koş,1,1,Babasına koşmuş yumurcak . ,934
853878340,false,finalized,3,12/30/2015 14:02:50,koşan,1.0,"

","",koşan,N.A,N.A,N.A,nereye koştuğu,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kollarını açmş ona koşuyordu.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: koşuyordu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)</b>: Kollarını açmş<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye koştuğu</b>: ona<br>",N.A,N.A,yumurcak,"","",koş,1,1,Babasına koşmuş yumurcak . ,934
853878341,false,finalized,3,12/29/2015 19:19:25,nereye götürdüğü,0.6823,"

","",taşıyan kişi,taşınan şey,N.A,N.A,nereye götürdüğü,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Yemeği götürmek için o an en uygun kişiydim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: götürmek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: Yemeği<br>,N.A,N.A,babasına,"","",götür,1,1,"babasına yemek götürdük , dedi Katana duyulur duyulmaz bir sesle . ",935
853878342,false,finalized,3,12/29/2015 19:22:15,taşınan şey,1.0,"

","",taşıyan kişi,taşınan şey,N.A,N.A,nereye götürdüğü,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Yemeği götürmek için o an en uygun kişiydim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: götürmek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: Yemeği<br>,N.A,N.A,yemek,"","",götür,1,1,"babasına yemek götürdük , dedi Katana duyulur duyulmaz bir sesle . ",935
853878343,false,finalized,3,12/30/2015 07:29:05,taşıyan kişi,1.0,"

","",taşıyan kişi,taşınan şey,N.A,N.A,nereye götürdüğü,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Yemeği götürmek için o an en uygun kişiydim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: götürmek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: Yemeği<br>,N.A,N.A,Katana,"","",götür,1,1,"babasına yemek götürdük , dedi Katana duyulur duyulmaz bir sesle . ",935
853878344,false,finalized,3,12/30/2015 04:08:30,söylenen şey,0.6937,"

","",söyleyen kişi,söylenen şey,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Eskilerin dediği gibi beşer, şaşar.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dediği<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>söyleyen kişi</b>: Eskilerin<br>",N.A,N.A,götürdük,"","",de,1,1,"babasına yemek götürdük , dedi Katana duyulur duyulmaz bir sesle . ",935
853878345,false,finalized,3,1/1/2016 17:29:30,söyleyen kişi,1.0,"

","",söyleyen kişi,söylenen şey,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Eskilerin dediği gibi beşer, şaşar.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dediği<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>söyleyen kişi</b>: Eskilerin<br>",N.A,N.A,Katana,"","",de,1,1,"babasına yemek götürdük , dedi Katana duyulur duyulmaz bir sesle . ",935
853878346,false,finalized,3,12/29/2015 19:08:18,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",0.6847,"

","",söyleyen kişi,söylenen şey,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Eskilerin dediği gibi beşer, şaşar.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dediği<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>söyleyen kişi</b>: Eskilerin<br>",N.A,N.A,sesle,"","",de,1,1,"babasına yemek götürdük , dedi Katana duyulur duyulmaz bir sesle . ",935
853878347,false,finalized,3,1/3/2016 01:15:10,işitilen şey,0.6506,"

","",işiten kişi/şey,işitilen şey,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Çamaşırcı Fatma kadın annemin duymayan kulaklarına yalvarıyor.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: duymayan<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>işiten kişi/şey</b>: kulaklarına<br>,N.A,N.A,sesle,"","",duy,2,2,"babasına yemek götürdük , dedi Katana duyulur duyulmaz bir sesle . ",935
853878348,false,finalized,3,12/31/2015 02:52:29,"Fiil ikilemesi (yapıp yapıp, bakıla bakıla, ister istemez, olursan ol, vb... )",1.0,"

","",işiten kişi/şey,işitilen şey,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Çamaşırcı Fatma kadın annemin duymayan kulaklarına yalvarıyor.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: duymayan<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>işiten kişi/şey</b>: kulaklarına<br>,N.A,N.A,duyulur,"","",duy,2,2,"babasına yemek götürdük , dedi Katana duyulur duyulmaz bir sesle . ",935
853878349,false,finalized,3,12/30/2015 13:33:42,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",1.0,"

","",dolaşan kişi,N.A,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kunduralarını çıkarır, satar, yalın ayak gezerdi.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: gezerdi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)</b>: yalın ayak<br>",N.A,N.A,gündüzleri,"","",gez,1,1,"Ardından gene , gündüzleri gezdiğim , birlikte aynı mahalledeki sinemaları dolaştığım genç kızlara geliyordu sıra . ",936
